
0
0
0
0
0
0
1
0
1
1
1
1
1
1
1
1
1
1
1
1
2
2
1
2
3
5
7
8
7
6
5
3
1
0
0
0
-1
-2
-2
-1
-1
1
2
3
5
5
4
3
2
1
1
1
0
0
0
0
0
-1
-2
-3
-3
-2
-2
-1
-1
-1
-1
-1
-1
-2
-2
-2
-2
0
0
2
2
3
2
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
1
1
1
0
0
0
0
0
1
1
1
2
2
2
2
2
2
2
2
2
2
2
2
2
1
1
2
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
0
1
1
0
0
0
0
0
0
0
0
0
1
1
1
1
1
1
1
1
1
1
0
0
0
0
0
1
1
1
1
0
0
0
0
0
0
0
0
1
1
1
1
1
1
0
0
0
1
1
1
1
1
1
1
0
0
1
1
1
0
0
-4
-14
-26
-30
-21
-14
-9
-4
1
4
6
6
6
4
-3
-6
-8
-11
-13
-14
-13
-9
-8
-9
-9
-12
-14
-18
-24
-29
-33
-45
-56
-70
-80
-94
-106
-143
-134
-117
-89
-40
-27
24
92
136
161
218
228
236
255
274
298
310
281
220
97
-94
-139
-5
-48
-121
-111
-88
-67
-53
-38
-13
-13
-9
-13
-16
-24
-32
-38
-44
-50
-59
-82
-97
-105
-120
-129
-139
-152
-182
-119
-67
-25
20
68
141
174
199
262
261
277
294
304
277
182
-72
-109
-119
-161
5
-168
-159
-93
-64
-59
-55
-29
-18
-14
-3
-7
-7
-11
-15
-18
-24
-38
-52
-60
-68
-81
-95
-100
-107
-122
-133
-141
-175
-149
-91
-41
1
53
112
144
184
226
284
269
308
318
336
319
258
77
-78
-121
-181
-13
-145
-114
-115
-57
-64
-37
-20
-15
-15
-14
-16
-20
-23
-24
-32
-42
-60
-78
-91
-108
-119
-135
-185
-189
-161
-102
-50
-2
34
160
205
222
264
297
290
316
313
311
290
257
47
-126
-152
-127
-114
-187
-158
-149
-77
-69
-38
-19
-9
-7
-11
-23
-33
-48
-56
-68
-78
-96
-110
-126
-142
-156
-201
-169
-130
-53
-17
40
172
209
235
260
313
327
312
331
321
311
239
-79
-150
-188
-16
-136
-213
-104
-85
-72
-50
-24
-8
2
2
-7
-13
-22
-37
-53
-60
-80
-106
-123
-141
-152
-172
-202
-128
-65
-22
44
131
199
230
276
305
333
355
340
339
306
278
-45
-132
-167
-77
-121
-213
-118
-124
-62
-77
-27
-8
2
-6
-8
-14
-22
-32
-45
-65
-78
-96
-117
-129
-142
-161
-167
-201
-158
-62
-28
15
159
215
227
285
317
316
348
365
363
356
332
296
-105
-161
-175
-102
-37
-186
-141
-108
-66
-52
-38
-7
-7
-3
-14
-27
-32
-48
-51
-63
-73
-115
-134
-146
-155
-159
-166
-206
-175
-104
-46
-7
42
186
237
283
310
322
325
375
351
313
-85
-142
-176
-29
-236
-222
-114
-92
-71
-53
-25
-15
-9
-7
-22
-31
-47
-59
-69
-84
-97
-131
-136
-145
-154
-176
-200
-170
-110
-24
0
82
158
208
239
302
324
337
382
397
360
294
-10
-131
-174
-182
-61
-240
-271
-176
-104
-66
-39
-5
0
1
-7
-25
-36
-54
-67
-86
-112
-133
-143
-149
-195
-176
-112
-35
-3
122
177
225
273
317
340
337
376
353
317
191
-128
-178
-31
-209
-158
-66
-67
-32
-17
7
2
2
-5
-15
-38
-48
-61
-84
-102
-118
-137
-141
-150
-157
-205
-159
-79
-12
-7
93
179
226
256
322
338
395
372
363
153
-104
-172
-73
-229
-202
-146
-135
-55
-41
-23
7
7
1
-19
-41
-59
-80
-90
-110
-124
-147
-152
-157
-160
-186
-194
-126
-48
-17
65
203
251
307
326
323
331
368
342
34
-164
-174
-90
-213
-145
-149
-86
-48
-20
0
6
5
-6
-17
-46
-60
-75
-93
-115
-129
-149
-163
-166
-180
-199
-180
-84
-53
-17
107
149
217
229
283
329
338
349
394
405
375
309
59
-120
-185
-29
-163
-211
-154
-78
-66
-30
-7
-2
-2
-16
-19
-44
-57
-71
-80
-124
-145
-154
-156
-181
-170
-144
-86
-38
3
133
194
237
295
302
307
296
312
299
245
-53
-155
-157
-72
-246
-114
-74
-46
-14
-7
-7
-15
-24
-39
-48
-70
-87
-103
-121
-148
-161
